id,name,address,lat,lon,stars,amenities,image_urls
A-77842,Super Collection O Singasandra Hosa Road,"160/159/166/47, Hosur main road, Singasandra, Bangalore, Karnataka, 560068",12.87355,77.64999,2,Wakeup service|Multilingual staff|Room service|Private bath or shower|Air conditioning|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77842/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77842/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77842/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77842/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-77842/4.jpg
A-07988,Krishna Inn ,"No 15 Kogilu Cross International Airport Road, Yelanka",13.105247,77.602806,3,Bar|Parking|Terrace|Housekeeping - daily|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07988/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07988/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07988/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07988/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07988/4.jpg
A-22249,Sampada Homestay,"3rd Block, 4C Main, 169/c, 3rd F Cross Rd, Judges Colony, 2nd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",12.987908899999999,77.5447391,2,Pet friendly|Parking|On-site parking|Laundry service|Non-smoking room,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-22249/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-22249/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-22249/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-22249/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-22249/4.jpg
A-49997,COMET HOTEL,"XP62 GGR, VM SQUARE, Outer Ring Rd, Aswath Nagar, Marathahalli, Bengaluru, Karnataka 560037",12.9613704,77.7012721,3,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49997/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49997/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49997/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49997/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49997/4.png
A-07148,AV Comforts,"No:286, 25, Hosahalli Main Rd, above Muilti Mart, Hunasamaranahalli, Bengaluru, Karnataka 562157",13.144119199999999,77.6186551,2,Multilingual staff|Room service|Laundry service|Air conditioning|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07148/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07148/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07148/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07148/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-07148/4.png
A-05669,FabHotel Azure Park,"245-B, Behind Adayar Anandbhavan, Hosur Rd, Bommasandra Industrial Area, Karnataka562106, India",12.807617,77.697843,3,Airport shuttle service|Smoke-free property|Elevator|Newspaper|Airport shuttle service|Smoke-free property,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-05669/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-05669/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-05669/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-05669/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-05669/4.jpg
A-84400,FabHotel Fortune Stay Whitefield ITPL,"Property bearing no: 541, Near Kadugodi Rly Station Opp, State Bank of India, Next to Domino’s Pizza, Sai Colony, Kadugodi",13.003007,77.7569637,3,Wakeup service|Room service|Parking|Housekeeping - daily|Air conditioning|Restaurant,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84400/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84400/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84400/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84400/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84400/4.jpeg
A-43499,Luho 187 Bangalore,"Luho 187, Villa No 187, 18th A Main Road, 4th cross, 6th Block Koramangala, Bangalore – 560095",12.938335799999999,77.6204915,3,Kitchenette|Multilingual staff|Bilingual staff|Room service|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43499/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43499/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43499/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43499/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-43499/4.jpeg
A-33627,Orchid Parc by Inventree,"3J5G HJR, 2nd Cross Rd, opposite TecHila, Rachenahalli, Thanisandra, Bengaluru, Karnataka 560077",13.058983999999999,77.6265038,4,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33627/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33627/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33627/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33627/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33627/4.jpeg
A-25254,"Golden Residency, Gandhi Nagar Bangalore","Cross, 2nd Main Rd, Gandhi Nagar",12.978034019470215,77.57950592041016,2,Room service|Parking|Laundry service|Non-smoking room|Housekeeping - daily,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25254/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25254/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25254/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25254/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25254/4.jpeg
A-99804,Treebo Raghavendra Tranquil Inn Bellandur,"220 Palm Avenue, Green Glen Layout, Bangalore, 560103 Bangalore, India",12.925880000000001,77.66965,3,Spa|Lounge|Wakeup service|Multilingual staff|Room service|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99804/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99804/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99804/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99804/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99804/4.jpg
A-64835,Hotel O Together,"1, Electronics City Phase 2 (East), Bangalore South, Bangalore Urban, Bangalore, 560100 Bangalore, India",12.85029,77.68092,2,Multilingual staff|Room service|Parking|Air conditioning|Accessible facilities|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-64835/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-64835/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-64835/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-64835/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-64835/4.jpeg
A-02343,VH Hotels Domlur,"1ST STAGE, DOMLUR, Domlur I Stage, Amarjyoti Layout, Domlur, Bengaluru, Karnataka 560071",12.956118799999999,77.6409879,1,Multilingual staff|Bilingual staff|Room service|Parking|Laundry service|Housekeeping - daily,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-02343/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-02343/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-02343/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-02343/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-02343/4.jpeg
A-58681,Hotel O Abbigere Bangalore North Formerly MLV Grand,"Plot No. 18, Ward No. 12, BV Gurunatha Layout, Wimac Circle, Kammagondanahalli, Shettihalli Yeshwanthpura Hobli, Bangalore",13.068124,77.5303861,2,Room service|Air conditioning|Accessible bathrooms|Accessible facilities|WiFi in public areas|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58681/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58681/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58681/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58681/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58681/4.jpeg
A-59919,HOTEL DREAMS INN,", Bengaluru",12.971598625183105,77.59456634521484,3,Shuttle service|On-site parking|Laundry service|Housekeeping - daily|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59919/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59919/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59919/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59919/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59919/4.jpg
A-11887,FabHotel BSR Inn,"729, 4th Main, Geethanjali Layout, Bangalore, Karnataka, 560075 Bangalore, India",12.976903,77.65391,3,Coffee shop|Wakeup service|Shuttle service|Airport shuttle service|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11887/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11887/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11887/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11887/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11887/4.jpeg
A-95050,Mayflower Bluebell,"Luxury Serviced Suites, 131, 2nd H Main Rd, East of NGEF Layout, Kasturi Nagar, Bengaluru, Karnataka 560043",13.002162499999999,77.6627603,3,Room service|Parking|Laundry service|Air conditioning|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95050/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95050/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95050/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95050/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95050/4.jpeg
A-88903,Housr Charlie 1 BHK Apartment Near Manipal Hospital,"1667, 20th Main Rd, Agara Village, 1st Sector, HSR Layout Housr Charlie, Bangalore - 560102",12.9218003,77.645695,3,Shuttle service|On-site parking|Housekeeping - daily|Air conditioning|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88903/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88903/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88903/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88903/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88903/4.jpg
A-34688,Living Suites,"448/388, Krishnaraju Layout, Amalodbhavi Nagar, Panduranga Nagar, Bengaluru, Karnataka 560076",12.8976402,77.599617,2,Multilingual staff|Bilingual staff|Parking|Air conditioning|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34688/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34688/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34688/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34688/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34688/4.jpeg
A-61624,Paramos Meeds,"No. 1/1 1st Main Rd, 1st Cross Road, behind BBMP Madiwala Branch, Madiwala New Extension, Bengaluru, Karnataka 560068",12.9253564,77.61719,3,Multilingual staff|Bilingual staff|Room service|Parking|Air conditioning|Restaurant,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61624/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61624/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61624/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61624/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61624/4.png
A-45456,Click Hotel DBR,"No 8 Ashley Park Near Trinity Metro station , MG Road, 560001 Bangalore, India",12.97303,77.61684,3,Laundry service|Housekeeping - daily|Air conditioning|Fire safety|24-hour security|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45456/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45456/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45456/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45456/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45456/4.jpeg
A-06803,Hotel Suprabatha,"32/1, Seshadri Road, Gandhi Nagar Bengaluru, Karnataka560009, India",12.980376,77.574135,2,Accessible parking|24-hour front desk|Accessible parking|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06803/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06803/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06803/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06803/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06803/4.jpg
A-74480,Treebo Orchid Silver,"08, ECC Rd, Pattandur Agrahara, Whitefield",12.9850782,77.7443772,3,Room service|Parking|Air conditioning|Cctv|First-aid|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74480/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74480/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74480/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74480/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74480/4.jpeg
A-34839,Ega Orchid Luxury Apartments by HomeSlice,"v 581, 16th Cross Rd, BEML Layout, Brookefield, Bengaluru, Karnataka 560066",12.957704600000001,77.7214305,3,Kitchenette|Multilingual staff|Bilingual staff|Laundry service|Housekeeping - daily|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34839/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34839/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34839/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34839/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34839/4.jpeg
A-83919,OYO BLR2467 Urban Inn,"47, Yeshwanthpur Market, Rahman Khan Road, Yeshwanthpura, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560 055, India, Bangalore, 560022 Bangalore, India",13.02031,77.55553,3,Room service|Laundry service|Non-smoking room|Housekeeping - daily|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83919/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83919/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83919/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83919/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83919/4.jpg
A-78077,Platinum Inn Shivaji Nagar,"150, H.K.P, Broadway Rd, Shivaji Nagar, Bengaluru, Karnataka 560051",12.98536205291748,77.60610961914062,1,Room service|Parking|Housekeeping - daily|24-hour security|Cctv|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78077/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78077/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78077/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78077/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-78077/4.jpeg
A-36878,Z Express Lumina,"Site No.23, BSR Paradise Rd, Kaverappa Layout, Kadubeesanahalli, Bhoganhalli, Bengaluru, Karnataka 560103",12.932124,77.6970414,3,Multilingual staff|Room service|Parking|Air conditioning|Security|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36878/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36878/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36878/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36878/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36878/4.png
A-19136,Super Townhouse Oak AECS Formerly Bangalore Times,"574, AECS Main Rd, opp. icici bank, AECS Layout - C Block, Kundalahalli, Brookefield, Bangalore",12.964137700000002,77.63915349999999,2,Room service|Air conditioning|Accessible bathrooms|Accessible facilities|Fire safety|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19136/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19136/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19136/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19136/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19136/4.jpg
A-39746,FabExpress Room Stories,"#35 Sai Lotus, BEML Layout, RR Nagar, main road, Channasandra, Rajarajeshwari",12.904261,77.521212,3,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-39746/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-39746/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-39746/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-39746/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-39746/4.jpeg
A-95471,The Staying Comapny,"No.526/A, situated at 1st Cross, A block, Subramanyanagar, Rajajinagar 2nd stage, Bangalore 560010",13.007807513381943,77.55469277875464,3,Parking|On-site parking|Outdoor parking|Private bath or shower|Non-smoking room|Smoke-free property,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95471/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95471/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95471/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95471/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-95471/4.jpeg
A-56860,Treebo White Inn,"near Brigade road, Castle St, opposite to Empire Hotel, Bengaluru, Karnataka 560025, 560025 Bangalore, India",12.96797,77.60668000000001,3,Room service|Laundry service|Air conditioning|Bell staff/porter|Fire safety|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56860/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56860/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56860/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56860/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-56860/4.jpg
A-86530,Hotel ABM International,"232, S. C. Road, Near Anand Rao Circle, Gandhi Nagar, 560009 Bangalore, India",12.97917,77.57705,2,Airport shuttle service|Multilingual staff|Room service|Parking|Laundry service|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86530/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86530/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86530/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86530/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-86530/4.jpeg
A-14375,Hotel Vijay Lakshmi Residency,"No. 43, A.T. Street, opp. YESHWANTHPUR RAILWAY STATION, Dr.Ambedkar Nagar, Yeswanthpur, Bengaluru, Karnataka 560022",13.021918,77.55357529999999,1,Room service|Housekeeping - daily|Accessible facilities|Electronic keycard|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14375/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14375/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14375/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14375/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14375/4.jpeg
A-11810,SRS Suites,"21, 1st Cross Rd, near Mangala Kalyana Mantapa, KHB Colony, 5th Block, Koramangala, Bengaluru, Karnataka 560030",12.937522888183594,77.61763000488281,4,Multilingual staff|Bilingual staff|Room service|Parking|Laundry service|Housekeeping - daily,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11810/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11810/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11810/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11810/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11810/4.jpg
A-74546,YOLOTEL - Off Airport Road,"71 & 72 , off airport road, behind amazon office, Vinayak nagar, Banglore, 560064",13.1213841,77.6137957,3,Multilingual staff|Housekeeping - daily|Air conditioning|Security|Cctv|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74546/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74546/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74546/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74546/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74546/4.jpeg
A-83105,OYO 8845 Airport AC Transit Stay,"Plot No. 9,10,11 Brindavan Nagar, Close to Decathlon Anubhava562157, India",13.16406,77.63248,2,,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83105/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83105/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83105/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83105/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-83105/4.jpg
A-91309,FabHotel Astra Berry's - Nr. Marathahalli Main Road,36/1 Outer Ring Road Kadubeesanahalli Bangalore,12.941850662231445,77.69697570800781,3,Room service|On-site parking|Bell staff/porter|Restaurant|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91309/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91309/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91309/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91309/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91309/4.jpg
A-10116,Sri Sai Grand In,"Service Road, Vinayaka Layout, Papreddy Palya, Naagarabhaavi",12.964036,77.51261,3,Shuttle service|Room service|Parking|Laundry service|Non-smoking room,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10116/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10116/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10116/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10116/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10116/4.jpg
A-60342,Super Hotel O The Royal Park,"65,3rd Cross Rd HAL 3rd Stage, Colony New 515, New TippasandraNear OYE Amritsar, New Tippasandra, Banglore,Bangalore,Karnataka,560075,India",12.97483,77.648209,2,Multilingual staff|Room service|Private bath or shower|Bell staff/porter|Security|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60342/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60342/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60342/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60342/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60342/4.jpg
A-51060,Tristar Service Apartment,"1216, Doopanahalli, 100 Feet Road , Indiranagar, 560008 Bangalore, India",12.96683,77.64107,3,Kitchenette|Airport shuttle service|Room service|Laundry service|Refrigerator|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51060/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51060/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51060/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51060/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51060/4.jpeg
A-23307,Hotel O Bengaluru SMVT Rilaway Station,"Plot No. 55, Near Fire Station, Banaswadi Main Road, MSR Central, Banaswadi,",13.013416290283203,77.64997100830078,3,Room service|Housekeeping - daily|Air conditioning|Bell staff/porter|Shared tv area,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23307/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23307/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23307/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23307/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23307/4.jpg
